cust,date,sales,counts,clv
12698,1997-02-15,15.96,1,0.0
12699,1997-02-15,35.26,1,0.0
12700,1997-02-16,86.52,1,0.0
12701,1997-02-15,14.96,1,0.0
12702,1997-02-19,28.74,2,0.0
12703,1997-02-15,28.47,1,0.0
12704,1997-10-13,32.98,3,46.53762257813289
12705,1998-03-16,11.49,2,0.0
12707,1998-03-21,12.58,2,0.0
12708,1997-02-15,14.96,1,0.0
12709,1998-03-22,56.58,6,138.7543175811135
12710,1997-12-13,9.49,3,66.0417291713388
12711,1997-02-15,44.51,1,0.0
12712,1997-02-15,49.78,1,0.0
12713,1997-10-14,11.49,2,14.763759019412513
12714,1997-02-15,9.97,1,0.0
12715,1997-10-25,22.49,2,16.802891835466298
12716,1997-08-03,23.74,2,16.201629896309168
12717,1997-02-15,13.97,1,0.0
12718,1997-02-15,30.15,1,0.0
12719,1997-11-23,66.95,4,101.87920046308172
12720,1998-03-05,11.49,7,141.43112351725443
12721,1998-02-12,11.49,5,79.07417284442019
12722,1997-02-15,14.9,1,0.0
12723,1997-02-15,49.97,1,0.0
12724,1997-02-15,18.36,1,0.0
12725,1997-02-15,15.36,1,0.0
12726,1997-12-18,15.49,4,63.27060898236989
12727,1997-02-25,13.97,2,7.2518374334098175
12728,1997-12-12,17.99,5,100.86317281418751
12729,1998-03-21,11.49,5,30.41015601484616
12730,1998-04-05,19.99,3,7.433151157200951
12731,1998-03-29,13.99,5,9.296656417186748
12732,1997-02-15,25.74,1,0.0
12733,1997-02-15,29.73,1,0.0
12734,1997-02-16,72.04,1,0.0
12735,1997-02-15,47.97,1,0.0
12736,1997-02-15,29.73,1,0.0
12737,1998-01-26,36.36,4,87.62575140432142
12738,1997-08-28,12.97,3,34.8463535043672
12739,1997-03-05,15.56,1,0.0
12740,1997-05-08,31.32,3,35.82822980949462
12741,1997-02-15,18.27,1,0.0
12742,1997-02-15,6.49,1,0.0
12743,1997-02-15,17.94,1,0.0
12744,1997-07-22,209.12,3,210.71100777730086
12745,1997-02-15,14.96,1,0.0
12746,1998-05-29,43.16,4,16.149024415094463
12747,1998-02-27,39.47,15,287.42172519751284
12748,1997-02-15,15.9,1,0.0
12749,1997-03-03,19.99,2,2.9693424226195453
12750,1998-06-02,48.83,10,390.7577864462709
12751,1998-06-11,30.48,9,175.06423390088605
12752,1997-02-15,3.99,1,0.0
12753,1997-04-16,6.79,2,4.536684592421336
12754,1997-02-15,4.79,1,0.0
12755,1997-02-15,22.97,2,0.0
12756,1997-06-22,27.73,3,71.38017610129822
12757,1997-02-15,13.97,1,0.0
12758,1997-02-20,14.96,1,0.0
12759,1997-12-22,12.49,4,59.64752066753125
12760,1997-02-15,65.02,1,0.0
12761,1997-04-03,96.61,3,61.054912140016114
12762,1997-03-06,5.98,2,1.0924753922529062
12763,1998-01-06,30.48,3,11.923882673919273
12764,1998-03-19,53.47,2,0.0
12765,1997-02-15,14.37,1,0.0
12766,1998-03-03,37.47,2,0.0
12767,1997-02-15,14.96,1,0.0
12768,1997-02-15,15.36,1,0.0
12769,1997-02-15,12.97,1,0.0
12770,1997-05-14,27.94,6,19.131256072772047
12771,1997-02-15,29.37,1,0.0
12772,1997-12-14,36.97,3,55.27107778598064
12773,1997-02-15,12.49,1,0.0
12774,1997-11-10,52.96,2,33.98898500038233
12775,1997-02-16,46.28,1,0.0
12776,1997-02-15,11.77,1,0.0
12777,1997-02-15,38.32,1,0.0
12778,1998-01-25,31.97,2,0.0
12779,1997-02-16,17.3,1,0.0
12780,1997-02-15,11.97,1,0.0
12781,1997-02-25,23.93,1,0.0
12782,1998-02-08,13.99,7,207.4998868130653
12783,1998-06-21,12.99,13,117.23438890626149
12784,1997-02-15,37.51,1,0.0
12785,1998-05-30,36.47,5,86.19857429949087
12786,1997-02-15,39.11,1,0.0
12787,1997-02-15,10.97,1,0.0
12788,1997-02-15,30.72,1,0.0
12789,1997-02-15,40.14,1,0.0
12790,1997-05-19,14.99,2,7.724644948599957
12791,1997-02-15,108.7,1,0.0
12792,1997-08-25,19.55,5,149.95805492521959
12793,1997-02-15,40.98,1,0.0
12794,1997-02-15,12.97,2,0.0
12795,1998-04-28,24.46,3,0.0
12796,1997-05-01,10.77,3,30.9918458212522
12797,1997-10-26,19.48,2,18.697438577406142
12798,1998-06-19,27.98,4,0.0
12799,1997-02-15,25.54,1,0.0
12800,1997-05-02,64.04,3,80.64951421783508
12801,1997-03-08,109.75,2,7.285853213783684
12802,1997-02-15,29.46,1,0.0
12803,1997-06-27,14.96,2,12.609515420570775
12804,1998-05-29,32.97,7,131.3883985047148
12805,1997-02-15,14.37,1,0.0
12806,1998-05-17,11.88,5,38.585752242345684
12807,1997-12-10,89.44,7,389.49183809607246
12808,1997-04-19,28.76,2,6.90326527184475
12809,1997-03-09,51.97,2,6.549976329695437
12810,1997-02-15,46.67,1,0.0
12811,1997-02-15,11.77,1,0.0
12812,1997-02-15,15.7,1,0.0
12813,1998-03-01,11.88,2,0.0
12814,1997-02-15,9.77,1,0.0
12815,1997-02-15,11.77,1,0.0
12816,1998-06-05,128.92,2,0.0
12817,1997-02-15,45.1,1,0.0
12818,1998-02-10,12.99,6,79.59748622237339
12819,1997-02-15,14.96,1,0.0
12820,1997-09-27,43.48,4,123.9693214463915
12821,1997-02-15,24.74,1,0.0
12822,1997-02-15,11.77,1,0.0
12823,1997-02-15,50.27,1,0.0
12824,1997-02-15,11.77,1,0.0
12825,1997-03-26,14.37,2,3.2650742161439066
12826,1998-02-10,14.99,3,7.256920699052526
12827,1998-02-26,12.58,7,67.80081720562949
12828,1997-07-23,4.79,4,50.09207449466874
12829,1997-02-25,26.73,2,2.6241244079607244
12830,1997-02-15,11.77,1,0.0
12831,1997-02-15,23.99,1,0.0
12832,1997-05-11,45.68,2,13.554478060566769
12833,1997-02-15,15.76,1,0.0
12834,1997-02-16,12.97,1,0.0
12835,1997-02-16,12.49,1,0.0
12836,1997-02-16,78.41,1,0.0
12837,1997-02-16,23.54,1,0.0
12838,1998-05-04,28.98,15,269.64224239770573
12839,1997-09-15,9.99,2,11.370686657497306
12840,1997-11-26,26.99,2,21.880390394918514
12841,1997-02-16,13.97,1,0.0
12842,1998-01-30,53.46,8,497.7290470210377
12843,1998-06-09,76.95,14,38.883375488031774
12844,1997-02-16,10.99,1,0.0
12845,1998-04-08,65.99,14,338.07431026616297
12846,1997-02-16,12.49,1,0.0
12847,1997-02-16,15.96,1,0.0
12848,1997-08-17,11.77,2,14.99238839287567
12849,1997-02-16,14.37,1,0.0
12850,1997-05-04,14.96,3,47.107852203457746
12851,1997-02-16,19.99,1,0.0
12852,1998-03-03,53.95,14,490.6407237850197
12853,1997-02-18,6.79,2,0.7867490450214227
12854,1997-02-16,30.32,1,0.0
12855,1997-10-06,12.99,2,13.577227379419186
12856,1997-10-12,58.46,3,73.81352464670134
12857,1997-07-29,68.7,2,33.19586078486018
12858,1997-02-16,10.77,1,0.0
12859,1997-02-16,40.51,1,0.0
12860,1998-06-20,24.49,42,974.0496275900923
12861,1997-02-22,11.77,2,1.5060615942463569
12862,1997-02-21,21.94,1,0.0
12863,1997-02-16,23.54,1,0.0
12864,1997-02-16,9.77,1,0.0
12865,1997-08-24,32.72,5,104.87428273163582
12866,1997-02-16,58.77,1,0.0
12867,1997-02-16,8.77,2,0.0
12868,1997-02-16,24.9,1,0.0
12869,1997-02-16,25.77,1,0.0
12870,1997-07-19,14.96,2,10.593934634948155
12871,1997-07-07,8.97,8,39.52846479449715
12872,1997-08-04,38.9,6,186.49077903140736
12873,1997-02-16,22.54,1,0.0
12874,1997-02-16,73.71,1,0.0
12875,1997-02-16,103.73,1,0.0
12876,1997-02-16,15.36,1,0.0
12877,1997-02-16,30.32,1,0.0
12878,1997-12-14,41.98,6,185.7204315527336
12879,1998-05-16,85.57,5,0.0
12880,1997-02-16,10.77,1,0.0
12881,1997-02-16,45.06,1,0.0
12882,1998-05-22,27.99,5,0.0
12883,1997-05-31,132.94,3,211.10703775490242
12884,1997-05-19,46.28,3,81.64837013749144
12885,1998-06-06,36.45,11,636.4230449781973
12886,1997-05-14,5.78,2,5.875474580292235
12887,1997-02-16,29.92,1,0.0
12888,1997-02-16,44.69,1,0.0
12889,1997-02-16,16.36,1,0.0
12890,1998-01-29,12.49,5,36.23018362652756
12891,1998-02-14,22.99,3,20.076361844725273
12892,1998-03-15,43.97,15,367.41427223517405
12893,1997-03-11,37.98,2,3.870866815415209
12894,1997-02-16,12.49,1,0.0
12895,1997-02-16,15.36,1,0.0
12896,1997-12-18,13.99,10,259.45086992307444
12897,1997-02-16,29.92,1,0.0
12898,1997-02-16,11.97,1,0.0
12899,1998-05-27,36.99,5,23.424447039507395
12900,1997-02-16,12.77,1,0.0
12901,1997-06-24,104.94,2,39.68109918610368
12902,1998-05-23,52.97,6,509.00828645260015
12903,1997-05-02,30.72,4,52.85063591478946
12904,1997-02-16,83.77,1,0.0
12905,1997-02-16,31.32,1,0.0
12906,1998-06-21,38.48,9,79.5191488297267
12907,1997-10-26,12.99,3,34.661279826959586
12908,1997-02-25,13.54,1,0.0
12909,1997-04-19,40.51,3,44.18827054766772
12910,1997-03-18,23.54,1,0.0
12911,1997-02-16,75.97,1,0.0
12912,1997-02-16,92.79,1,0.0
12913,1998-06-21,44.33,7,91.834048636558
12914,1997-03-18,25.74,2,7.724210040150703
12915,1997-10-25,22.98,6,108.7627348242115
12916,1997-11-27,42.47,4,137.27884420202142
12917,1998-06-10,25.98,7,23.240387747208327
12918,1997-07-30,14.37,5,81.68218868529738
12919,1997-02-16,12.49,1,0.0
12920,1997-11-28,28.49,6,202.1426979652251
12921,1997-02-16,20.99,1,0.0
12922,1997-02-16,9.77,1,0.0
12923,1997-07-26,15.36,2,14.822462621048214
12924,1998-03-08,13.49,2,0.0
12925,1998-01-17,37.86,3,20.461851160737147
12926,1997-02-16,56.49,1,0.0
12927,1997-02-16,14.37,1,0.0
12928,1997-11-11,56.46,2,72.28045382769191
12929,1997-05-09,31.13,2,10.735214750579296
12930,1997-02-16,33.31,1,0.0
12931,1997-02-16,49.37,1,0.0
12932,1997-02-16,41.93,1,0.0
12933,1997-02-16,20.97,1,0.0
12934,1998-06-16,6.49,22,229.226870208863
12935,1997-02-16,42.71,1,0.0
12936,1997-02-16,11.77,1,0.0
12937,1997-03-08,30.15,2,3.9323879103744064
12938,1998-06-01,52.46,8,103.37548040070149
12939,1998-03-16,74.46,6,275.6749139805878
12940,1997-02-16,32.37,1,0.0
12941,1997-04-04,174.76,3,144.58588927183436
12942,1997-02-16,31.32,1,0.0
12943,1997-02-16,39.31,1,0.0
12944,1997-02-16,25.73,1,0.0
12945,1997-02-16,21.99,1,0.0
12946,1998-06-19,9.49,4,8.870997901091776
12947,1998-06-23,21.66,14,84.44035176116301
12948,1998-04-24,34.06,3,24.020604160687622
12949,1998-05-18,32.26,5,164.9538439121331
12950,1997-02-16,16.36,1,0.0
12951,1997-02-16,14.37,1,0.0
12952,1997-02-25,39.74,2,2.8454475423757235
12953,1998-04-21,19.49,15,241.43700407660177
12954,1998-04-23,21.48,4,0.0
12955,1997-07-30,59.97,2,30.5919266023316
12956,1997-02-16,49.94,1,0.0
12957,1997-02-16,51.67,1,0.0
12958,1997-02-16,12.77,1,0.0
12959,1998-04-13,34.06,2,0.0
12960,1997-03-13,22.99,2,3.2274252560998185
12961,1997-02-16,44.74,1,0.0
12962,1997-03-13,12.77,2,2.792170184276749
12963,1998-06-11,18.98,19,203.06396080678627
12964,1998-03-01,12.99,3,16.92330448282883
12965,1998-04-19,19.78,2,0.0
12966,1997-02-16,21.54,1,0.0
12967,1997-03-05,14.96,2,5.0400769642558085
12968,1997-05-13,11.77,2,6.181362049110162
12969,1997-02-16,9.98,1,0.0
12970,1997-02-16,33.51,1,0.0
12971,1997-02-16,12.77,1,0.0
12972,1998-06-07,26.98,2,0.0
12973,1998-05-23,122.9,2,0.0
12974,1997-02-16,19.99,1,0.0
12975,1997-02-16,11.77,1,0.0
12976,1997-07-23,5.96,2,8.781358390375289
12977,1998-06-28,12.99,12,131.78067794918675
12978,1997-03-30,15.36,2,4.462950203069924
12979,1997-02-16,15.96,1,0.0
12980,1997-02-16,9.77,1,0.0
12981,1997-04-12,29.33,2,8.798453156048383
12982,1997-02-16,12.49,1,0.0
12983,1998-04-04,27.98,12,418.4140342139997
12984,1997-02-16,20.76,1,0.0
12985,1998-04-27,33.95,3,0.0
12986,1998-03-27,28.07,4,0.0
12987,1997-02-16,10.77,1,0.0
12988,1998-01-07,12.99,3,6.332394849633987
12989,1997-02-16,28.76,1,0.0
12990,1997-02-16,10.77,1,0.0
12991,1998-01-31,12.99,4,27.19517333711985
12992,1997-02-16,14.37,1,0.0
12993,1998-02-17,16.99,8,359.7014269007244
12994,1997-02-16,13.97,1,0.0
12995,1997-09-27,21.48,5,68.23908049809057
12996,1998-06-21,45.56,8,157.99180856783732
12997,1997-02-16,15.36,1,0.0
12998,1997-02-16,27.94,1,0.0
12999,1998-06-27,22.98,10,147.04607062295798
13000,1997-04-06,12.97,2,4.348533589398915
13001,1997-02-16,15.36,1,0.0
13002,1997-02-16,24.35,1,0.0
13003,1997-02-16,51.31,1,0.0
13004,1997-02-16,11.77,1,0.0
13005,1997-02-16,15.36,1,0.0
13006,1997-07-08,7.77,2,8.629641264761126
13007,1998-06-05,11.88,12,43.18806242255901
13008,1997-06-05,59.16,2,37.41045920886119
13009,1997-02-16,55.76,1,0.0
13010,1997-03-02,22.99,2,2.0652438930392374
13011,1997-10-09,12.99,3,30.26071637317682
13012,1998-02-09,13.99,4,44.66185786608254
13013,1998-06-20,14.49,6,47.272789665363895
13014,1997-02-16,29.98,1,0.0
13015,1997-02-16,12.49,1,0.0
13016,1997-02-16,15.99,1,0.0
13017,1998-05-26,14.49,7,79.80617758885761
13018,1997-10-29,37.47,2,24.62318828698177
13019,1998-02-07,11.88,6,90.40649621763778
13020,1997-07-23,43.09,3,64.69357986648677
13021,1998-03-29,46.99,3,2.436277758457338
13022,1997-03-09,14.99,1,0.0
13023,1997-11-08,39.47,6,226.91411295949544
13024,1997-04-11,14.79,2,5.2841180044161185
13025,1997-02-16,28.99,1,0.0
13026,1997-02-16,11.77,1,0.0
13027,1997-10-13,14.99,2,13.879208467858376
13028,1997-02-16,36.31,1,0.0
13029,1997-02-16,32.92,1,0.0
13030,1997-02-16,24.95,1,0.0
13031,1997-02-16,21.99,1,0.0
13032,1998-06-22,12.99,16,171.20711586851922
13033,1997-02-16,58.32,1,0.0
13034,1998-04-18,15.49,4,0.7594318973073506
13035,1998-04-04,45.47,6,219.81403375285583
13036,1997-02-16,15.36,1,0.0
13037,1997-02-16,13.97,1,0.0
13038,1997-02-16,13.97,1,0.0
13039,1997-02-16,78.0,1,0.0
13040,1997-02-16,14.96,1,0.0
13041,1997-02-16,17.97,1,0.0
13042,1997-02-16,6.77,1,0.0
13043,1998-03-31,23.57,3,0.0
13044,1997-02-16,12.97,1,0.0
13045,1997-02-16,31.99,1,0.0
13046,1997-02-16,34.99,1,0.0
13047,1997-02-16,16.99,1,0.0
13048,1997-02-16,11.77,1,0.0
13049,1998-05-05,39.97,2,0.0
13050,1997-02-20,29.92,1,0.0
13051,1997-02-16,13.97,1,0.0
13052,1998-06-10,33.95,5,0.0
13053,1998-06-22,26.51,6,87.478302053577
13054,1997-02-16,22.74,1,0.0
13055,1997-08-29,14.96,3,42.75438527139628
13056,1997-02-16,10.78,1,0.0
13057,1997-02-16,18.36,1,0.0
13058,1997-02-17,11.56,1,0.0
13059,1997-02-25,59.07,1,0.0
13060,1997-02-16,23.99,1,0.0
13061,1997-02-16,15.96,1,0.0
13062,1997-02-16,13.97,1,0.0
13063,1998-04-25,13.99,9,167.26214083807116
13064,1997-02-16,15.36,1,0.0
13065,1997-04-24,13.97,2,6.092210165096084
13066,1998-05-03,21.98,2,0.0
13067,1997-02-26,29.98,4,0.7295925840990094
13068,1997-02-16,9.77,2,0.0
13069,1997-02-16,26.14,1,0.0
13070,1997-02-16,214.95,1,0.0
13071,1997-06-24,14.96,2,10.096835002985868
13072,1997-02-16,29.99,1,0.0
13073,1997-02-16,13.97,1,0.0
13074,1997-04-08,71.24,7,1.6399418097300342
13075,1997-02-16,13.97,1,0.0
13076,1998-06-03,51.47,9,84.70170377439443
13077,1997-02-16,17.9,1,0.0
13078,1998-06-08,75.45,6,193.4523171249435
13079,1997-12-08,16.49,2,16.063166592746338
13080,1997-02-16,22.99,1,0.0
13081,1997-03-06,16.36,2,2.492251115240337
13082,1997-02-16,11.77,1,0.0
13083,1997-02-16,10.77,1,0.0
13084,1997-02-16,9.77,1,0.0
13085,1997-05-27,72.2,4,152.94129449541882
13086,1997-02-16,11.77,1,0.0
13087,1997-02-16,27.94,1,0.0
13088,1997-05-03,42.9,2,14.150933150703768
13089,1997-02-16,214.51,1,0.0
13090,1998-05-22,53.97,2,0.0
13091,1997-02-16,17.3,1,0.0
13092,1997-08-16,15.36,2,12.450506942066024
13093,1998-06-10,91.92,8,149.54429836442898
13094,1998-05-05,120.93,6,202.79759140932686
13095,1997-02-16,9.97,1,0.0
13096,1997-02-16,14.96,1,0.0
13097,1997-02-18,30.32,1,0.0
13098,1997-02-16,11.77,1,0.0
13099,1998-03-25,35.97,8,156.08092468423362
13100,1997-03-11,29.92,1,0.0
13101,1998-04-30,15.49,2,0.0
13102,1997-02-16,14.96,1,0.0
13103,1997-07-05,13.77,2,10.246033356514564
13104,1997-02-16,6.79,1,0.0
13105,1997-09-13,40.98,4,93.09127283117165
13106,1998-05-03,14.99,7,168.41433059891062
13107,1997-02-16,25.74,1,0.0
13108,1997-03-12,17.3,2,3.151578742134656
13109,1997-04-19,19.97,2,6.203231596743188
13110,1997-02-16,24.94,1,0.0
13111,1997-03-16,29.93,2,5.872445139455296
13112,1997-08-29,9.98,2,10.11655494223544
13113,1997-12-01,105.41,2,42.39580680822014
13114,1998-05-17,39.86,4,24.190333991294533
13115,1997-02-16,15.36,1,0.0
13116,1998-04-25,20.96,6,1.0314803926767901
13117,1998-06-14,26.48,12,129.10370179936228
13118,1998-01-25,25.86,2,0.0
13119,1997-11-06,36.47,5,149.1673849901361
13120,1997-02-16,20.3,1,0.0
13121,1997-08-23,25.74,29,1.0509205156973214
13122,1997-08-10,119.98,7,375.2794195672572
13123,1997-02-16,15.36,1,0.0
13124,1997-03-04,13.58,2,3.5981457132784405
13125,1997-02-16,14.9,1,0.0
13126,1997-12-21,35.48,4,84.23943776389052
13127,1998-06-02,12.58,3,11.242974948156943
13128,1998-04-09,14.49,6,57.94743207655846
13129,1998-04-17,15.49,3,4.148958086911844
13130,1997-02-17,37.94,1,0.0
13131,1997-02-17,55.47,1,0.0
13132,1997-02-17,28.93,1,0.0
13133,1997-03-31,39.71,2,7.335601556875793
13134,1997-06-24,14.96,3,69.74634989556205
13135,1997-02-17,27.73,1,0.0
13136,1997-08-17,16.36,2,17.665996333745166
13137,1997-02-16,9.77,1,0.0
13138,1997-02-17,58.66,1,0.0
13139,1997-02-17,16.99,1,0.0
13140,1997-02-17,10.77,1,0.0
13141,1997-02-17,33.4,1,0.0
13142,1997-03-09,8.78,2,2.594295574563221
13143,1997-02-17,15.96,1,0.0
13144,1997-02-17,17.9,1,0.0
13145,1998-01-11,27.48,5,43.993046102883156
13146,1997-02-17,14.37,1,0.0
13147,1998-04-08,66.74,4,69.68322023459058
13148,1997-11-03,12.99,2,18.486045625810156
13149,1997-12-03,11.49,6,91.96727481435869
13150,1997-02-22,14.96,2,1.0254536252736786
13151,1997-02-19,14.96,1,0.0
13152,1997-02-17,75.39,1,0.0
13153,1997-09-07,15.36,4,37.65551864165044
13154,1997-02-17,18.76,1,0.0
13155,1997-02-17,15.76,1,0.0
13156,1998-03-02,24.48,3,12.696621625018333
13157,1997-02-17,155.37,1,0.0
13158,1997-02-17,40.09,1,0.0
13159,1997-04-01,14.37,3,20.09951721263589
13160,1997-02-19,41.37,2,1.2194999719240895
13161,1998-03-07,37.97,3,8.51622412117262
13162,1998-04-03,10.49,3,14.76250287164857
13163,1998-03-18,27.98,5,54.119331033337275
13164,1998-04-17,17.99,6,138.035608266721
13165,1997-02-17,28.99,1,0.0
13166,1997-02-18,46.75,1,0.0
13167,1998-05-23,147.37,50,2286.9804028874382
13168,1998-03-14,13.99,8,123.2778570106786
13169,1997-02-28,12.49,2,1.4860742547739467
13170,1997-06-02,14.96,5,42.833638916576284
13171,1998-02-04,120.64,5,222.88785990034415
13172,1998-06-20,30.98,17,445.4715042127311
13173,1998-04-29,23.76,4,17.611340828269434
13174,1997-10-15,38.96,2,28.71993218229545
13175,1997-12-05,16.98,2,14.950881989037141
13176,1997-03-23,52.29,2,13.183066912020225
13177,1998-01-24,11.49,3,2.328394335959292
13178,1998-02-15,32.07,7,88.7109971141157
13179,1997-02-17,75.41,1,0.0
13180,1997-02-17,19.99,1,0.0
13181,1998-01-19,23.98,4,21.08029181432017
13182,1998-02-14,31.48,5,124.47809398969878
13183,1998-06-27,133.2,3,0.0
13184,1997-02-17,33.98,1,0.0
13185,1997-02-26,15.36,1,0.0
13186,1997-11-29,52.96,3,92.1517032783284
13187,1997-02-17,32.54,1,0.0
13188,1997-02-17,26.56,1,0.0
13189,1997-02-17,13.77,1,0.0
13190,1998-01-20,11.49,6,143.35512156505368
13191,1997-04-01,12.77,2,4.0989099842823835
13192,1997-02-17,25.99,1,0.0
13193,1997-02-17,15.96,1,0.0
13194,1997-11-16,16.49,7,243.11635699893338
13195,1997-02-17,55.77,1,0.0
13196,1997-11-06,52.47,8,254.7832062773659
13197,1997-02-17,13.97,1,0.0
13198,1997-02-17,56.05,1,0.0
13199,1997-02-17,28.74,1,0.0
13200,1997-02-17,56.06,1,0.0
13201,1997-02-17,13.97,1,0.0
13202,1997-02-17,13.97,1,0.0
13203,1997-02-17,74.83,1,0.0
13204,1997-02-17,39.11,1,0.0
13205,1997-02-28,14.37,1,0.0
13206,1998-06-10,56.94,4,15.09485655859188
13207,1997-09-22,45.47,5,204.4435939448397
13208,1997-02-17,31.67,1,0.0
13209,1997-02-17,9.98,1,0.0
13210,1997-12-20,15.49,3,51.15482441047856
13211,1997-09-28,30.47,2,19.8279543537932
13212,1997-09-18,121.9,7,518.5663860670517
13213,1998-04-03,26.37,6,95.03594660140585
13214,1997-06-26,11.97,3,33.18848566879538
13215,1997-02-17,12.97,1,0.0
13216,1997-02-17,13.77,1,0.0
13217,1997-02-17,11.99,1,0.0
13218,1997-02-17,12.77,1,0.0
13219,1997-03-20,137.04,1,0.0
13220,1997-02-17,89.74,1,0.0
13221,1997-02-18,12.49,1,0.0
13222,1997-12-13,28.47,3,42.55663009827784
13223,1997-12-15,69.47,3,68.90641085021032
13224,1997-03-06,46.17,3,13.397812225967051
13225,1997-02-17,6.77,1,0.0
13226,1997-02-17,27.73,1,0.0
13227,1998-03-25,11.49,12,326.70928846426153
13228,1997-02-17,24.73,1,0.0
13229,1997-02-17,13.97,1,0.0
13230,1997-03-27,21.54,2,4.375998323446884
13231,1997-03-19,14.79,3,11.981557589733491
13232,1997-03-06,11.77,2,2.0939116520074257
13233,1997-08-08,32.52,3,53.88424937585197
13234,1997-04-09,18.99,2,6.009592812532024
13235,1998-04-28,10.49,3,0.5955693160698211
13236,1997-03-13,22.34,2,3.8284940180061535
13237,1997-11-13,20.48,3,53.610080475172815
13238,1997-02-17,11.7,1,0.0
13239,1997-02-17,51.5,1,0.0
13240,1997-02-17,13.77,1,0.0
13241,1997-02-23,9.98,2,1.2513273093590451
13242,1997-06-08,29.73,2,14.483769181152349
13243,1997-10-13,16.49,2,14.231466410083884
13244,1997-02-17,44.29,1,0.0
13245,1998-05-13,25.49,5,27.08738195512379
13246,1997-02-17,40.76,1,0.0
13247,1997-02-17,6.49,1,0.0
13248,1998-06-24,29.98,4,0.0
13249,1997-03-19,15.96,3,15.063959371176793
13250,1997-08-12,24.49,2,16.09203104027294
13251,1997-02-17,10.77,1,0.0
13252,1998-04-17,11.88,2,0.0
13253,1997-11-23,14.49,2,14.927556455874061
13254,1997-03-10,11.58,2,2.3091054189765163
13255,1997-02-17,12.49,1,0.0
13256,1997-02-17,30.14,1,0.0
13257,1997-02-17,14.79,1,0.0
13258,1997-11-30,31.49,3,47.73605145867061
13259,1997-02-20,14.79,3,1.147647912237992
13260,1997-02-17,13.97,1,0.0
13261,1998-05-31,24.98,9,82.38042559723883
13262,1997-08-25,62.3,2,45.64460277823804
13263,1997-07-31,240.63,2,95.29795887284016
13264,1998-02-10,11.49,4,3.1935527585833867
13265,1998-01-28,20.98,10,114.10766542365265
13266,1997-08-17,17.75,10,100.79872538002097
13267,1997-02-17,19.99,1,0.0
13268,1997-03-24,16.55,2,7.296202331222802
13269,1997-03-01,11.77,1,0.0
13270,1997-10-14,72.44,2,34.075058648832844
13271,1997-02-17,13.97,1,0.0
13272,1997-02-17,26.99,1,0.0
13273,1997-02-17,30.72,1,0.0
13274,1997-12-23,14.49,3,116.09758532186005
13275,1998-06-11,28.48,13,274.86372071257216
13276,1997-02-17,16.36,1,0.0
13277,1997-07-28,52.9,4,162.4295502405088
13278,1997-02-17,14.96,1,0.0
13279,1998-04-17,12.99,3,3.478010663017144
13280,1997-07-31,27.94,2,14.343149833966214
13281,1997-03-22,23.77,2,4.204156231431879
13282,1997-02-28,33.74,2,2.239130210400624
13283,1997-02-17,29.92,1,0.0
13284,1997-02-17,11.77,1,0.0
13285,1997-07-27,27.74,2,14.227259655846936
13286,1997-02-17,23.54,1,0.0
13287,1997-03-25,15.96,2,3.98136922287594
13288,1998-05-29,12.99,7,174.06737186548287
13289,1997-02-17,25.77,1,0.0
13290,1997-03-05,20.78,1,0.0
13291,1997-09-01,14.96,2,12.673057504169812
13292,1998-01-06,25.97,3,16.54618580872326
13293,1997-02-17,12.77,1,0.0
13294,1997-02-17,37.75,1,0.0
13295,1997-02-17,68.1,1,0.0
13296,1997-03-31,27.14,3,24.300464947003274
13297,1998-05-30,13.99,7,98.6894367988564
13298,1997-07-27,13.9,3,35.57466319408221
13299,1997-02-17,14.96,1,0.0
13300,1997-02-17,14.99,1,0.0
13301,1997-02-17,8.97,1,0.0
13302,1997-02-17,64.87,1,0.0
13303,1997-05-14,83.41,2,19.956203024752394
13304,1997-02-18,140.93,1,0.0
13305,1997-07-16,16.76,3,42.83669532991919
13306,1997-05-21,43.3,2,23.010977222720946
13307,1997-07-14,29.92,2,16.668280934667685
13308,1997-02-17,74.41,1,0.0
13309,1997-02-17,27.99,1,0.0
13310,1997-02-17,15.96,1,0.0
13311,1997-02-17,35.31,1,0.0
13312,1997-02-17,64.96,1,0.0
13313,1997-06-02,24.99,2,42.77340586548029
13314,1997-07-19,41.74,3,81.31753270060008
13315,1997-02-17,38.9,1,0.0
13316,1998-04-12,9.99,8,5.333857013071218
13317,1997-02-17,39.72,1,0.0
13318,1997-02-17,50.68,1,0.0
13319,1998-05-13,31.36,5,73.02665801092813
13320,1997-04-09,12.49,3,20.681822574044162
13321,1997-02-17,11.99,1,0.0
13322,1997-02-17,15.96,1,0.0
13323,1998-03-13,47.96,5,126.05502049715088
13324,1997-02-17,11.77,1,0.0
13325,1997-02-17,15.36,1,0.0
13326,1997-04-15,13.97,2,5.152281252412594
13327,1997-02-17,11.77,2,0.0
13328,1998-05-27,50.96,10,421.8901378918197
13329,1997-10-21,43.98,2,21.304310113048565
13330,1997-02-27,14.37,4,0.7991754050491233
13331,1997-02-17,16.67,1,0.0
13332,1998-06-17,39.47,15,335.6463619930496
13333,1997-02-17,19.97,1,0.0
13334,1997-02-17,15.36,1,0.0
13335,1998-05-08,12.99,8,91.40094974458464
13336,1997-02-22,10.77,2,0.8887989022871066
13337,1998-03-17,28.98,5,46.208553399944726
